DealID,LeadSource,DealStage,Amount,CloseDate,EntryDate,Salesperson
2735,Referral,Negotiating,49,2021-02-24,2021-02-22,Jon Boyd
2255,Referral,Lead,44,2021-10-02,2021-09-29,Jon Boyd
5252,Referral,Closed Won,49,2023-12-19,2023-12-13,Jon Boyd
8148,Referral,Negotiating,49,2024-06-15,2024-06-10,Jon Boyd
3128,Referral,Negotiating,49,2024-10-07,2024-10-03,Jon Boyd
1372,Referral,Closed Won,49,2024-03-13,2024-03-08,Jon Boyd
3246,Referral,Negotiating,49,2024-12-13,2024-12-11,Jon Boyd
5689,Referral,Prospect,49,2020-07-29,2020-07-29,Jon Boyd
8657,Referral,Prospect,49,2020-09-14,2020-09-14,Jon Boyd
1791,Referral,Closed Won,49,2020-10-05,2020-10-01,Jon Boyd
3985,Referral,Negotiating,49,2023-07-10,2023-07-08,Jon Boyd
9290,Referral,Negotiating,49,2020-04-27,2020-04-24,Jon Boyd
3896,Referral,Negotiating,49,2024-05-06,2024-05-02,Jon Boyd
4760,Referral,Closed Won,49,2020-11-08,2020-11-04,Jon Boyd
849,Referral,Closed Won,49,2024-01-07,2024-01-02,Jon Boyd
6979,Referral,Negotiating,49,2024-11-30,2024-11-26,Jon Boyd
6,Referral,Closed Won,49,2020-06-15,2020-06-10,Jon Boyd
4172,Referral,Negotiating,49,2024-11-21,2024-11-17,Jon Boyd
3949,Referral,Closed Won,49,2023-11-23,2023-11-19,Jon Boyd
5947,Referral,Closed Won,49,2020-08-30,2020-08-26,Jon Boyd
4874,Referral,Negotiating,49,2024-05-28,2024-05-24,Jon Boyd
9786,Referral,Closed Won,49,2021-05-14,2021-05-10,Jon Boyd
1272,Referral,Closed Won,49,2023-04-27,2023-04-22,Jon Boyd
4997,Referral,Closed Won,49,2024-03-16,2024-03-11,Jon Boyd
8917,Referral,Closed Won,49,2023-05-14,2023-05-10,Jon Boyd
7911,Referral,Closed Won,49,2023-12-08,2023-12-04,Jon Boyd
9371,Referral,Lead,42,2021-06-01,2021-05-30,Jon Boyd
1245,Referral,Negotiating,49,2024-05-22,2024-05-15,Jon Boyd
7860,Referral,Lead,40,2020-06-02,2020-05-31,Jon Boyd
4518,Referral,Closed Won,49,2023-09-21,2023-09-16,Jon Boyd
3415,Referral,Closed Won,49,2023-09-25,2023-09-21,Jon Boyd
4276,Referral,Closed Won,49,2021-07-14,2021-07-10,Jon Boyd
7566,Referral,Negotiating,49,2023-02-02,2023-01-31,Jon Boyd
4814,Referral,Negotiating,49,2023-11-20,2023-11-15,Jon Boyd
7115,Referral,Lead,1686,2023-05-07,2023-05-06,Jon Boyd
1583,Referral,Lead,1218,2021-08-13,2021-08-10,Jon Boyd
9442,Referral,Negotiating,48,2021-01-01,2020-12-30,Jon Boyd
4455,Referral,Lead,28,2023-07-07,2023-07-05,Jon Boyd
6739,Referral,Closed Won,48,2023-04-18,2023-04-11,Jon Boyd
9195,Referral,Closed Won,48,2020-12-07,2020-12-01,Jon Boyd
2515,Referral,Closed Won,48,2023-11-18,2023-11-12,Jon Boyd
1596,Referral,Negotiating,48,2024-05-13,2024-05-09,Jon Boyd
3465,Referral,Negotiating,48,2024-12-06,2024-12-04,Jon Boyd
3282,Referral,Closed Won,48,2020-09-25,2020-09-18,Jon Boyd
3309,Referral,Negotiating,48,2021-01-02,2020-12-31,Jon Boyd
785,Referral,Negotiating,48,2021-10-07,2021-10-04,Jon Boyd
3902,Referral,Closed Won,48,2021-11-21,2021-11-15,Jon Boyd
4157,Referral,Negotiating,48,2021-12-10,2021-12-06,Jon Boyd
3933,Referral,Closed Won,48,2023-09-03,2023-08-27,Jon Boyd
5264,Referral,Lead,47,2020-09-11,2020-09-08,Jon Boyd
1448,Referral,Prospect,48,2024-06-17,2024-06-14,Jon Boyd
3461,Referral,Prospect,48,2024-09-19,2024-09-17,Jon Boyd
3177,Referral,Negotiating,48,2024-09-30,2024-09-24,Jon Boyd
5841,Referral,Negotiating,48,2021-09-27,2021-09-23,Jon Boyd
4260,Referral,Negotiating,48,2024-11-03,2024-10-29,Jon Boyd
2771,Referral,Closed Won,48,2021-04-08,2021-04-03,Jon Boyd
2254,Referral,Lead,43,2021-10-02,2021-09-29,Jon Boyd
7567,Referral,Prospect,48,2024-04-24,2024-04-22,Jon Boyd
346,Referral,Negotiating,48,2024-06-20,2024-06-16,Jon Boyd
6695,Referral,Closed Won,48,2023-08-31,2023-08-27,Jon Boyd
6804,Referral,Closed Won,48,2024-01-02,2023-12-26,Jon Boyd
8288,Referral,Closed Won,48,2020-08-17,2020-08-13,Jon Boyd
2271,Referral,Negotiating,48,2024-12-08,2024-12-03,Jon Boyd
3470,Referral,Closed Won,48,2021-04-11,2021-04-07,Jon Boyd
7992,Referral,Lead,40,2023-06-18,2023-06-15,Jon Boyd
1235,Referral,Prospect,48,2023-10-29,2023-10-29,Jon Boyd
6308,Referral,Negotiating,48,2023-11-07,2023-11-05,Jon Boyd
6410,Referral,Prospect,48,2024-05-16,2024-05-15,Jon Boyd
7714,Referral,Negotiating,48,2024-10-31,2024-10-29,Jon Boyd
3676,Referral,Negotiating,48,2024-11-12,2024-11-07,Jon Boyd
533,Referral,Negotiating,48,2024-09-12,2024-09-08,Jon Boyd
9277,Referral,Negotiating,48,2023-05-30,2023-05-27,Jon Boyd
9318,Referral,Closed Won,48,2024-02-27,2024-02-22,Jon Boyd
9172,Referral,Prospect,48,2023-12-02,2023-12-02,Jon Boyd
4895,Referral,Closed Won,48,2023-12-31,2023-12-24,Jon Boyd
247,Referral,Negotiating,48,2020-06-07,2020-06-02,Jon Boyd
1344,Referral,Closed Won,48,2021-06-02,2021-05-29,Jon Boyd
4068,Referral,Closed Won,48,2020-11-06,2020-11-02,Jon Boyd
5005,Referral,Negotiating,48,2020-05-03,2020-05-01,Jon Boyd
8683,Referral,Closed Won,48,2020-11-11,2020-11-06,Jon Boyd
1721,Referral,Closed Won,48,2023-05-25,2023-05-20,Jon Boyd
7809,Referral,Closed Won,48,2023-01-14,2023-01-09,Jon Boyd
1924,Referral,Negotiating,48,2023-07-11,2023-07-09,Jon Boyd
4613,Referral,Closed Won,48,2024-01-07,2024-01-01,Jon Boyd
2824,Referral,Prospect,48,2024-09-21,2024-09-19,Jon Boyd
2007,Referral,Closed Won,48,2021-01-05,2021-01-01,Jon Boyd
6871,Referral,Closed Won,48,2023-08-29,2023-08-22,Jon Boyd
5581,Referral,Negotiating,48,2024-09-15,2024-09-10,Jon Boyd
2806,Referral,Closed Won,48,2021-09-12,2021-09-08,Jon Boyd
5426,Referral,Lead,1650,2023-12-07,2023-12-04,Jon Boyd
7255,Referral,Closed Won,47,2023-06-05,2023-05-31,Jon Boyd
6756,Referral,Negotiating,47,2024-09-20,2024-09-16,Jon Boyd
754,Referral,Lead,1200,2023-04-10,2023-04-08,Jon Boyd
1942,Referral,Prospect,47,2024-09-02,2024-08-30,Jon Boyd
7885,Referral,Negotiating,47,2024-12-07,2024-12-04,Jon Boyd
3644,Referral,Negotiating,47,2020-12-24,2020-12-21,Jon Boyd
4639,Referral,Prospect,47,2024-04-30,2024-04-28,Jon Boyd
2937,Referral,Closed Won,47,2023-12-13,2023-12-07,Jon Boyd
9454,Referral,Closed Won,47,2021-10-06,2021-09-29,Jon Boyd
1347,Referral,Closed Won,47,2020-03-25,2020-03-18,Jon Boyd
365,Referral,Negotiating,47,2024-10-02,2024-09-26,Jon Boyd
4611,Referral,Negotiating,47,2024-11-15,2024-11-10,Jon Boyd
7859,Referral,Lead,236,2020-06-02,2020-05-31,Jon Boyd
8852,Referral,Lead,9,2021-07-05,2021-07-03,Jon Boyd
6337,Referral,Closed Won,47,2023-09-07,2023-08-31,Jon Boyd
7684,Referral,Lead,3813,2021-05-02,2021-04-29,Jon Boyd
899,Referral,Negotiating,47,2024-11-01,2024-10-30,Jon Boyd
914,Referral,Prospect,47,2024-11-30,2024-11-28,Jon Boyd
7439,Referral,Negotiating,47,2021-03-28,2021-03-25,Jon Boyd
6679,Referral,Closed Won,47,2020-10-15,2020-10-11,Jon Boyd
1759,Referral,Closed Won,47,2020-05-18,2020-05-12,Jon Boyd
8951,Cold Call,Negotiating,47,2024-12-29,2024-12-23,Jon Boyd
2115,Referral,Prospect,47,2021-11-01,2021-11-01,Jon Boyd
1166,Referral,Closed Won,47,2020-05-09,2020-05-05,Jon Boyd
5147,Referral,Closed Won,47,2024-02-08,2024-02-03,Jon Boyd
9399,Referral,Lead,1350,2020-09-24,2020-09-21,Jon Boyd
4389,Referral,Prospect,47,2024-11-23,2024-11-21,Jon Boyd
509,Referral,Closed Won,47,2021-03-23,2021-03-17,Jon Boyd
8257,Referral,Negotiating,47,2024-08-20,2024-08-13,Jon Boyd
1793,Referral,Lead,47,2020-12-04,2020-12-02,Jon Boyd
2742,Referral,Negotiating,47,2023-02-28,2023-02-26,Jon Boyd
5972,Referral,Lead,43,2020-07-23,2020-07-21,Jon Boyd
8465,Referral,Closed Won,47,2021-05-16,2021-05-11,Jon Boyd
5795,Referral,Prospect,47,2024-10-03,2024-09-30,Jon Boyd
1114,Referral,Negotiating,47,2024-12-24,2024-12-19,Jon Boyd
4062,Referral,Lead,25,2021-09-21,2021-09-18,Jon Boyd
8791,Referral,Closed Won,47,2021-09-13,2021-09-07,Jon Boyd
3929,Referral,Lead,241,2023-03-18,2023-03-15,Jon Boyd
5912,Referral,Closed Won,47,2023-12-23,2023-12-18,Jon Boyd
2459,Referral,Closed Won,47,2024-03-23,2024-03-18,Jon Boyd
1930,Referral,Closed Won,47,2024-03-19,2024-03-17,Jon Boyd
9826,Referral,Closed Won,46,2020-08-20,2020-08-16,Jon Boyd
7507,Referral,Closed Won,46,2020-11-07,2020-11-03,Jon Boyd
2327,Referral,Negotiating,46,2021-09-20,2021-09-16,Jon Boyd
7286,Referral,Negotiating,46,2024-10-20,2024-10-15,Jon Boyd
9957,Referral,Closed Won,46,2020-11-18,2020-11-12,Jon Boyd
4179,Referral,Negotiating,46,2023-06-19,2023-06-17,Jon Boyd
2013,Referral,Prospect,46,2021-12-12,2021-12-12,Jon Boyd
3756,Referral,Lead,43,2023-03-07,2023-03-04,Jon Boyd
1325,Referral,Closed Won,46,2020-10-04,2020-09-29,Jon Boyd
198,Referral,Negotiating,46,2024-11-14,2024-11-07,Jon Boyd
7027,Referral,Closed Won,46,2024-02-13,2024-02-07,Jon Boyd
928,Referral,Closed Won,46,2021-10-10,2021-10-06,Jon Boyd
8726,Referral,Closed Won,46,2024-03-24,2024-03-19,Jon Boyd
6409,Referral,Prospect,46,2024-05-16,2024-05-15,Jon Boyd
5758,Referral,Closed Won,46,2021-08-17,2021-08-12,Jon Boyd
2366,Referral,Closed Won,46,2023-03-19,2023-03-14,Jon Boyd
4607,Referral,Closed Won,46,2021-06-03,2021-05-29,Jon Boyd
5360,Referral,Closed Won,46,2020-08-12,2020-08-06,Jon Boyd
9360,Referral,Negotiating,46,2023-01-29,2023-01-26,Jon Boyd
8550,Referral,Lead,25,2021-09-13,2021-09-12,Jon Boyd
8798,Referral,Closed Won,46,2023-07-14,2023-07-08,Jon Boyd
7842,Referral,Closed Won,46,2023-07-23,2023-07-18,Jon Boyd
7771,Referral,Prospect,46,2023-08-02,2023-08-02,Jon Boyd
2339,Referral,Prospect,46,2020-08-24,2020-08-24,Jon Boyd
2960,Referral,Closed Won,46,2021-12-30,2021-12-25,Jon Boyd
6651,Referral,Prospect,46,2024-09-12,2024-09-09,Jon Boyd
4227,Referral,Negotiating,46,2024-11-17,2024-11-12,Jon Boyd
1650,Referral,Negotiating,46,2021-09-30,2021-09-27,Jon Boyd
2712,Referral,Prospect,46,2024-10-12,2024-10-10,Jon Boyd
5949,Referral,Lead,43,2024-03-06,2024-03-06,Jon Boyd
3528,Referral,Negotiating,46,2024-12-16,2024-12-11,Jon Boyd
5183,Referral,Prospect,46,2024-09-16,2024-09-13,Jon Boyd
604,Referral,Closed Won,46,2020-03-20,2020-03-16,Jon Boyd
528,Referral,Negotiating,46,2024-10-27,2024-10-22,Jon Boyd
3715,Referral,Negotiating,46,2020-12-11,2020-12-09,Jon Boyd
5889,Referral,Closed Won,46,2021-05-13,2021-05-08,Jon Boyd
6451,Referral,Closed Won,46,2021-09-30,2021-09-26,Jon Boyd
9170,Referral,Closed Won,46,2023-03-20,2023-03-16,Jon Boyd
2176,Referral,Closed Won,46,2023-10-22,2023-10-16,Jon Boyd
8486,Referral,Closed Won,46,2024-04-01,2024-03-28,Jon Boyd
5196,Referral,Negotiating,46,2020-12-02,2020-11-29,Jon Boyd
2513,Referral,Negotiating,46,2024-12-07,2024-12-03,Jon Boyd
8437,Referral,Closed Won,46,2021-09-27,2021-09-21,Jon Boyd
725,Referral,Closed Won,46,2023-07-13,2023-07-08,Jon Boyd
3238,Referral,Prospect,46,2023-05-03,2023-05-03,Jon Boyd
9806,Referral,Closed Won,46,2023-10-27,2023-10-22,Jon Boyd
9380,Referral,Negotiating,46,2020-12-28,2020-12-24,Jon Boyd
3551,Referral,Negotiating,46,2023-04-03,2023-03-30,Jon Boyd
5260,Referral,Negotiating,46,2024-10-27,2024-10-21,Jon Boyd
9309,Referral,Closed Won,45,2020-03-31,2020-03-26,Jon Boyd
307,Referral,Closed Won,45,2020-06-07,2020-06-02,Jon Boyd
8471,Referral,Negotiating,45,2024-04-28,2024-04-24,Jon Boyd
6095,Referral,Negotiating,45,2024-09-27,2024-09-21,Jon Boyd
3541,Referral,Prospect,45,2020-05-10,2020-05-10,Jon Boyd
4610,Referral,Closed Won,45,2021-06-03,2021-05-29,Jon Boyd
669,Referral,Lead,30,2020-12-27,2020-12-25,Jon Boyd
6606,Referral,Closed Won,45,2023-06-01,2023-05-27,Jon Boyd
7260,Referral,Closed Won,45,2023-06-05,2023-05-31,Jon Boyd
3480,Referral,Closed Won,45,2023-12-15,2023-12-09,Jon Boyd
8559,Referral,Negotiating,45,2023-12-27,2023-12-24,Jon Boyd
8154,Referral,Lead,14000,2024-03-26,2024-03-24,Jon Boyd
3068,Referral,Closed Won,45,2024-03-19,2024-03-14,Jon Boyd
6486,Referral,Negotiating,45,2024-06-10,2024-06-04,Jon Boyd
5182,Referral,Prospect,45,2024-09-16,2024-09-13,Jon Boyd
5904,Referral,Prospect,45,2024-11-07,2024-11-07,Jon Boyd
3557,Referral,Negotiating,45,2024-12-06,2024-12-02,Jon Boyd
4116,Referral,Lead,1220,2023-11-28,2023-11-25,Jon Boyd
4656,Referral,Closed Won,45,2020-05-11,2020-05-06,Jon Boyd
7783,Referral,Negotiating,45,2023-11-07,2023-11-05,Jon Boyd
353,Referral,Lead,49,2023-09-04,2023-09-02,Jon Boyd
1062,Referral,Closed Won,45,2021-04-22,2021-04-17,Jon Boyd
4566,Referral,Negotiating,45,2024-12-11,2024-12-04,Jon Boyd
6802,Referral,Closed Won,45,2024-01-02,2023-12-26,Jon Boyd
934,Referral,Closed Won,45,2023-06-25,2023-06-21,Jon Boyd
696,Referral,Lead,47,2021-05-18,2021-05-15,Jon Boyd
5191,Referral,Negotiating,45,2024-11-19,2024-11-15,Jon Boyd
9425,Referral,Closed Won,45,2020-07-28,2020-07-24,Jon Boyd
4134,Referral,Closed Won,45,2020-09-14,2020-09-09,Jon Boyd
48,Referral,Closed Won,45,2023-06-26,2023-06-21,Jon Boyd
8422,Referral,Negotiating,45,2024-10-17,2024-10-13,Jon Boyd
6856,Cold Call,Negotiating,45,2024-12-29,2024-12-24,Jon Boyd
3269,Referral,Closed Won,45,2020-05-30,2020-05-23,Jon Boyd
3237,Referral,Prospect,45,2023-05-03,2023-05-03,Jon Boyd
869,Referral,Closed Won,45,2020-04-11,2020-04-07,Jon Boyd
4823,Referral,Prospect,45,2023-07-12,2023-07-11,Jon Boyd
1273,Referral,Closed Won,45,2023-04-27,2023-04-22,Jon Boyd
5077,Referral,Negotiating,45,2020-04-23,2020-04-21,Jon Boyd
5131,Referral,Prospect,45,2020-09-15,2020-09-15,Jon Boyd
5514,Referral,Lead,240,2021-06-02,2021-05-31,Jon Boyd
8477,Referral,Negotiating,45,2024-11-02,2024-10-28,Jon Boyd
3139,Referral,Negotiating,45,2024-11-19,2024-11-13,Jon Boyd
3960,Referral,Closed Won,45,2023-06-03,2023-05-30,Jon Boyd
5692,Referral,Closed Won,45,2021-12-17,2021-12-11,Jon Boyd
8324,Referral,Closed Won,45,2023-11-26,2023-11-20,Jon Boyd
2196,Referral,Closed Won,45,2023-12-18,2023-12-11,Jon Boyd
1009,Referral,Closed Won,45,2024-01-02,2024-12-27,Jon Boyd
6125,Referral,Negotiating,45,2024-06-08,2024-06-04,Jon Boyd
5277,Referral,Negotiating,45,2024-12-21,2024-12-15,Jon Boyd
9841,Referral,Closed Won,45,2023-10-02,2023-09-26,Jon Boyd
9219,Referral,Closed Won,45,2021-08-21,2021-08-17,Jon Boyd
7944,Referral,Closed Won,45,2024-01-02,2024-12-26,Jon Boyd
7249,Referral,Closed Won,45,2020-03-09,2020-03-04,Jon Boyd
8633,Referral,Lead,1370,2023-07-30,2023-07-29,Jon Boyd
5701,Referral,Lead,41,2023-11-27,2023-11-25,Jon Boyd
9614,Referral,Lead,23,2020-11-14,2020-11-12,Jon Boyd
3677,Referral,Closed Won,44,2021-12-10,2021-12-06,Jon Boyd
854,Referral,Closed Won,44,2023-02-25,2023-02-20,Jon Boyd
8212,Referral,Closed Won,44,2023-11-13,2023-11-08,Jon Boyd
6991,Referral,Negotiating,44,2021-11-14,2021-11-09,Jon Boyd
3001,Referral,Closed Won,44,2020-06-26,2020-06-22,Jon Boyd
5285,Referral,Closed Won,44,2020-04-05,2020-03-31,Jon Boyd
5896,Referral,Closed Won,44,2020-11-09,2020-11-02,Jon Boyd
5752,Referral,Closed Won,44,2023-01-29,2023-01-23,Jon Boyd
2181,Referral,Closed Won,44,2023-05-12,2023-05-08,Jon Boyd
2238,Referral,Closed Won,44,2023-07-22,2023-07-16,Jon Boyd
2239,Referral,Negotiating,44,2024-04-27,2024-04-21,Jon Boyd
5476,Referral,Prospect,44,2024-06-19,2024-06-16,Jon Boyd
9049,Referral,Negotiating,44,2024-12-21,2024-12-17,Jon Boyd
3946,Referral,Negotiating,44,2024-11-24,2024-11-19,Jon Boyd
3485,Referral,Lead,1203,2020-08-30,2020-08-28,Jon Boyd
1839,Referral,Closed Won,44,2020-08-06,2020-08-02,Jon Boyd
8816,Referral,Negotiating,44,2021-11-26,2021-11-24,Jon Boyd
1001,Referral,Closed Won,44,2023-11-18,2023-11-14,Jon Boyd
5062,Referral,Closed Won,44,2021-05-13,2021-05-09,Jon Boyd
2342,Referral,Lead,63,2021-01-04,2021-01-01,Jon Boyd
7239,Referral,Closed Won,44,2023-12-31,2023-12-25,Jon Boyd
8241,Referral,Prospect,44,2024-10-21,2024-10-21,Jon Boyd
6332,Online Ad,Closed Won,44,2020-01-27,2020-01-21,Jon Boyd
4241,Referral,Closed Won,44,2020-09-27,2020-09-21,Jon Boyd
4387,Referral,Closed Won,44,2023-11-03,2023-10-28,Jon Boyd
7316,Referral,Negotiating,44,2024-05-17,2024-05-12,Jon Boyd
3690,Referral,Negotiating,44,2024-06-06,2024-06-03,Jon Boyd
1257,Referral,Closed Won,44,2024-03-15,2024-03-11,Jon Boyd
1707,Referral,Negotiating,44,2024-11-06,2024-10-31,Jon Boyd
2211,Referral,Negotiating,44,2020-11-17,2020-11-15,Jon Boyd
9294,Referral,Negotiating,44,2024-11-22,2024-11-18,Jon Boyd
2949,Referral,Negotiating,44,2024-12-19,2024-12-15,Jon Boyd
9857,Referral,Closed Won,44,2020-11-12,2020-11-07,Jon Boyd
6015,Referral,Lead,4159,2023-03-12,2023-03-11,Jon Boyd
3685,Referral,Closed Won,44,2021-07-15,2021-07-10,Jon Boyd
5198,Referral,Closed Won,44,2020-05-16,2020-05-11,Jon Boyd
4800,Referral,Closed Won,44,2023-05-20,2023-05-15,Jon Boyd
3484,Referral,Lead,29,2020-08-30,2020-08-28,Jon Boyd
7758,Referral,Negotiating,44,2024-11-17,2024-11-14,Jon Boyd
4483,Referral,Closed Won,44,2023-11-09,2023-11-04,Jon Boyd
2677,Referral,Negotiating,44,2024-12-03,2024-11-28,Jon Boyd
322,Referral,Closed Won,44,2020-11-10,2020-11-05,Jon Boyd
6202,Referral,Closed Won,44,2021-04-21,2021-04-17,Jon Boyd
3418,Referral,Closed Won,44,2021-05-03,2021-04-28,Jon Boyd
7194,Referral,Lead,1350,2023-02-15,2023-02-13,Jon Boyd
3320,Referral,Closed Won,44,2020-12-26,2020-12-21,Jon Boyd
5249,Referral,Negotiating,44,2024-11-06,2024-11-04,Jon Boyd
8450,Referral,Prospect,43,2024-10-25,2024-10-24,Jon Boyd
6248,Referral,Negotiating,43,2024-06-05,2024-05-30,Jon Boyd
4758,Referral,Negotiating,43,2024-05-06,2024-05-01,Jon Boyd
4482,Referral,Closed Won,43,2023-11-09,2023-11-04,Jon Boyd
2149,Referral,Closed Won,43,2020-12-18,2020-12-13,Jon Boyd
2981,Referral,Closed Won,43,2021-06-18,2021-06-13,Jon Boyd
7147,Referral,Closed Won,43,2024-03-17,2024-03-12,Jon Boyd
6616,Referral,Lead,240,2023-06-20,2023-06-18,Jon Boyd
3697,Referral,Closed Won,43,2023-10-21,2023-10-16,Jon Boyd
5224,Referral,Negotiating,43,2024-05-23,2024-05-19,Jon Boyd
606,Referral,Closed Won,43,2020-03-20,2020-03-16,Jon Boyd
3048,Referral,Closed Won,43,2020-10-05,2020-10-01,Jon Boyd
806,Referral,Closed Won,43,2020-11-08,2020-11-02,Jon Boyd
8059,Referral,Closed Won,43,2021-09-05,2021-08-29,Jon Boyd
3081,Referral,Prospect,43,2024-09-06,2024-09-05,Jon Boyd
4795,Referral,Closed Won,43,2021-03-24,2021-03-17,Jon Boyd
7401,Referral,Closed Won,43,2023-09-14,2023-09-09,Jon Boyd
9358,Referral,Negotiating,43,2023-01-29,2023-01-26,Jon Boyd
140,Referral,Closed Won,43,2023-10-20,2023-10-14,Jon Boyd
3117,Referral,Closed Won,43,2023-08-31,2023-08-24,Jon Boyd
9847,Referral,Negotiating,43,2024-09-05,2024-09-03,Jon Boyd
8276,Referral,Closed Won,43,2021-07-01,2021-06-27,Jon Boyd
791,Referral,Closed Won,43,2021-07-01,2021-06-27,Jon Boyd
6791,Referral,Lead,8,2023-11-18,2023-11-17,Jon Boyd
2316,Referral,Negotiating,43,2024-07-26,2024-07-21,Jon Boyd
1981,Referral,Prospect,43,2023-04-15,2023-04-15,Jon Boyd
2298,Referral,Closed Won,43,2021-11-06,2021-11-02,Jon Boyd
4329,Referral,Closed Won,43,2024-04-08,2024-04-02,Jon Boyd
6667,Referral,Negotiating,43,2024-05-15,2024-05-13,Jon Boyd
2647,Referral,Negotiating,43,2020-09-13,2020-09-08,Jon Boyd
4807,Referral,Negotiating,43,2021-11-26,2021-11-23,Jon Boyd
6793,Referral,Lead,63,2020-08-19,2020-08-16,Jon Boyd
7093,Referral,Closed Won,43,2021-01-14,2021-01-10,Jon Boyd
5888,Referral,Prospect,43,2024-10-12,2024-10-09,Jon Boyd
5411,Referral,Negotiating,43,2024-12-15,2024-12-09,Jon Boyd
3121,Referral,Lead,49,2021-06-13,2021-06-12,Jon Boyd
2633,Referral,Negotiating,43,2024-05-21,2024-05-16,Jon Boyd
537,Referral,Negotiating,43,2024-09-09,2024-09-04,Jon Boyd
6649,Referral,Prospect,43,2024-09-12,2024-09-09,Jon Boyd
1489,Referral,Closed Won,43,2021-11-08,2021-11-04,Jon Boyd
6037,Referral,Closed Won,43,2023-09-09,2023-09-05,Jon Boyd
560,Referral,Negotiating,43,2024-11-23,2024-11-21,Jon Boyd
6157,Referral,Prospect,42,2024-04-24,2024-04-21,Jon Boyd
9772,Referral,Closed Won,42,2023-12-01,2023-11-25,Jon Boyd
1681,Referral,Closed Won,42,2020-09-14,2020-09-08,Jon Boyd
2737,Referral,Closed Won,42,2021-11-20,2021-11-14,Jon Boyd
3970,Referral,Closed Won,42,2021-06-06,2021-06-02,Jon Boyd
9821,Referral,Closed Won,42,2021-06-13,2021-06-09,Jon Boyd
7761,Referral,Closed Won,42,2020-12-12,2020-12-07,Jon Boyd
2525,Referral,Closed Won,42,2021-04-11,2021-04-07,Jon Boyd
5108,Referral,Prospect,42,2024-04-27,2024-04-26,Jon Boyd
3909,Referral,Closed Won,42,2021-04-11,2021-04-06,Jon Boyd
4692,Referral,Lead,242,2020-12-23,2020-12-21,Jon Boyd
3730,Referral,Closed Won,42,2021-09-24,2021-09-19,Jon Boyd
2331,Referral,Negotiating,42,2023-09-27,2023-09-25,Jon Boyd
8120,Referral,Closed Won,42,2023-11-17,2023-11-12,Jon Boyd
9350,Referral,Closed Won,42,2023-12-29,2023-12-23,Jon Boyd
3051,Referral,Negotiating,42,2024-10-12,2024-10-07,Jon Boyd
7324,Referral,Prospect,42,2024-12-09,2024-12-06,Jon Boyd
111,Cold Call,Negotiating,42,2024-12-31,2024-12-26,Jon Boyd
3635,Referral,Closed Won,42,2023-11-15,2023-11-11,Jon Boyd
3988,Referral,Closed Won,42,2024-04-15,2024-04-09,Jon Boyd
7444,Referral,Lead,237,2020-12-12,2020-12-10,Jon Boyd
7577,Referral,Negotiating,42,2020-11-08,2020-11-03,Jon Boyd
5352,Referral,Closed Won,42,2023-09-13,2023-09-07,Jon Boyd
1664,Referral,Negotiating,42,2023-11-27,2023-11-25,Jon Boyd
8038,Referral,Negotiating,42,2024-07-15,2024-07-11,Jon Boyd
8174,Referral,Closed Won,42,2020-07-14,2020-07-10,Jon Boyd
6116,Referral,Closed Won,42,2023-03-21,2023-03-15,Jon Boyd
9096,Referral,Closed Won,42,2021-06-06,2021-06-02,Jon Boyd
384,Referral,Negotiating,42,2021-06-30,2021-06-27,Jon Boyd
5500,Referral,Negotiating,42,2024-07-19,2024-07-16,Jon Boyd
120,Referral,Lead,47,2023-06-16,2023-06-13,Jon Boyd
811,Referral,Lead,1299,2020-10-16,2020-10-14,Jon Boyd
2391,Referral,Closed Won,42,2021-12-11,2021-12-07,Jon Boyd
1210,Referral,Negotiating,42,2023-07-19,2023-07-15,Jon Boyd
8307,Referral,Closed Won,42,2023-08-17,2023-08-12,Jon Boyd
2341,Referral,Closed Won,42,2023-11-16,2023-11-11,Jon Boyd
2002,Referral,Negotiating,42,2024-04-19,2024-04-12,Jon Boyd
7122,Referral,Negotiating,42,2024-12-09,2024-12-02,Jon Boyd
1343,Referral,Lead,29,2024-01-05,2024-01-03,Jon Boyd
2249,Referral,Negotiating,42,2021-02-19,2021-02-16,Jon Boyd
5202,Referral,Closed Won,42,2023-03-09,2023-03-04,Jon Boyd
2178,Referral,Closed Won,42,2023-10-22,2023-10-16,Jon Boyd
2332,Referral,Negotiating,42,2023-09-27,2023-09-25,Jon Boyd
9676,Referral,Closed Won,42,2023-05-11,2023-05-07,Jon Boyd
2950,Referral,Prospect,42,2024-11-13,2024-11-13,Jon Boyd
6935,Referral,Closed Won,42,2020-07-19,2020-07-15,Jon Boyd
6386,Referral,Lead,63,2024-01-19,2024-01-16,Jon Boyd
2614,Referral,Closed Won,42,2023-05-06,2023-04-29,Jon Boyd
3264,Referral,Lead,241,2020-11-20,2020-11-18,Jon Boyd
6686,Referral,Closed Won,42,2021-12-23,2021-12-18,Jon Boyd
1470,Referral,Negotiating,42,2024-12-14,2024-12-10,Jon Boyd
818,Referral,Closed Won,41,2020-07-03,2020-06-29,Jon Boyd
5058,Referral,Lead,42,2021-09-12,2021-09-09,Jon Boyd
9601,Referral,Negotiating,41,2024-05-12,2024-05-09,Jon Boyd
7966,Referral,Negotiating,41,2024-11-24,2024-11-19,Jon Boyd
9297,Referral,Negotiating,41,2021-04-23,2021-04-19,Jon Boyd
